Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.7,73.7,,,72.8,74.5,28795,17451811,Overall,Overall,,,DISEST,STATTYPE,,81,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.1,78.1,,,76.9,79.3,7698,2095192,Overall,Overall,,,DISEST,STATTYPE,"(41.56266102000046, -72.64984095199964)",09,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,20.5,20.5,,,18.9,22.1,1161,943386,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.0,11.0,834,593169,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.2,4.2,,,3.6,4.8,355,68282,Overall,Overall,,,DISEST,STATTYPE,"(34.52088095200048, -106.24058098499967)",35,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.5,4.5,,,4.2,4.8,1905,1215265,Overall,Overall,,,DISEST,STATTYPE,,81,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.4,3.4,,,3.0,3.9,591,50023,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.7,22.7,,,21.8,23.6,11608,2732345,Overall,Overall,,,DISEST,STATTYPE,,80,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.7,7.1,436,232685,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.7,6.2,412,270120,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.0,4.0,,,3.4,4.7,214,135873,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.8,6.8,,,6.4,7.2,3455,736318,Overall,Overall,,,DISEST,STATTYPE,,86,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.9,73.9,,,72.1,75.7,3780,587746,Overall,Overall,,,DISEST,STATTYPE,"(41.70828019300046, -71.52247031399963)",44,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.7,10.7,,,9.7,11.8,784,520534,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.4,7.2,406,146969,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.1,13.1,,,12.6,13.6,9341,6469923,Overall,Overall,,,DISEST,STATTYPE,,83,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.7,5.8,889,76397,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.6,4.8,326,229821,Overall,Overall,,,DISEST,STATTYPE,"(35.68094058000048, -85.77449091399967)",47,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.6,9.6,,,8.2,11.2,634,60465,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.7,24.7,,,24.0,25.5,5832,538345,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.6,6.6,,,6.0,7.3,846,350932,Overall,Overall,,,DISEST,STATTYPE,"(38.635790776000476, -92.56630005299968)",29,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.1,6.1,,,5.6,6.6,1242,622023,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.3,5.8,252,26229,Overall,Overall,,,DISEST,STATTYPE,"(38.89037138500049, -77.03196112699965)",11,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.6,6.3,2111,692609,Overall,Overall,,,DISEST,STATTYPE,,89,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,28.2,28.2,,,27.1,29.4,3296,2238167,Overall,Overall,,,DISEST,STATTYPE,"(44.6613195430005, -84.71439026999968)",26,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.0,4.2,508,168997,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.5,4.7,590,377592,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.4,3.4,,,2.7,4.2,168,82934,Overall,Overall,,,DISEST,STATTYPE,"(39.493240390000494, -117.07184056399967)",32,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.5,654,224661,Overall,Overall,,,DISEST,STATTYPE,"(42.46940091300047, -93.81649055599968)",19,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.3,7.3,,,6.6,8.0,965,292758,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.0,4.0,,,3.7,4.4,2149,444051,Overall,Overall,,,DISEST,STATTYPE,,86,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.4,4.4,,,3.8,5.2,273,372299,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,21.5,21.5,,,20.3,22.8,3382,1001840,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.3,14.3,,,13.3,15.4,4685,2702304,Overall,Overall,,,DISEST,STATTYPE,"(28.932040377000476, -81.92896053899966)",12,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.5,12.5,,,11.6,13.5,1345,478085,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,17.5,17.5,,,16.1,18.9,1143,406839,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,10.0,10.0,,,8.5,11.7,578,224719,Overall,Overall,,,DISEST,STATTYPE,"(34.74865012400045, -92.27449074299966)",05,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.1,8.1,,,7.1,9.2,637,205816,Overall,Overall,,,DISEST,STATTYPE,"(34.74865012400045, -92.27449074299966)",05,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.0,23.0,,,21.9,24.3,2204,6761163,Overall,Overall,,,DISEST,STATTYPE,"(37.63864012300047, -120.99999953799971)",06,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.3,5.3,,,5.0,5.7,2618,468337,Overall,Overall,,,DISEST,STATTYPE,,87,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.9,9.9,,,8.7,11.3,467,416011,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.4,2.4,,,2.0,2.9,193,13461,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.8,4.8,1362,781923,Overall,Overall,,,DISEST,STATTYPE,"(28.932040377000476, -81.92896053899966)",12,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.6,3.6,,,3.2,4.1,516,207112,Overall,Overall,,,DISEST,STATTYPE,"(47.52227862900048, -120.47001078999972)",53,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.9,7.9,,,7.3,8.6,1152,396168,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.9,8.9,,,7.0,11.1,226,47663,Overall,Overall,,,DISEST,STATTYPE,"(64.84507995700051, -147.72205903599973)",02,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.1,5.1,,,4.4,5.9,251,26729,Overall,Overall,,,DISEST,STATTYPE,"(38.89037138500049, -77.03196112699965)",11,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.8,10.8,,,9.7,12.0,1256,79714,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.5,4.5,,,4.2,4.7,4302,2418433,Overall,Overall,,,DISEST,STATTYPE,,83,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,,,4.6,6.5,277,24807,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.3,77.3,,,76.4,78.2,31751,8578233,Overall,Overall,,,DISEST,STATTYPE,,80,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.0,76.0,,,75.3,76.7,18705,7805551,Overall,Overall,,,DISEST,STATTYPE,,89,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.8,4.8,,,4.2,5.4,928,232639,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.6,6.6,,,5.8,7.4,499,534801,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.1,72.1,,,70.9,73.3,7073,2631946,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.0,4.0,,,3.4,4.6,354,52672,Overall,Overall,,,DISEST,STATTYPE,"(43.682630005000476, -114.3637300419997)",16,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.0,13.0,,,12.2,13.9,2359,1282692,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,4.7,,,4.1,5.3,359,381066,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.9,22.9,,,22.2,23.7,9694,8715574,Overall,Overall,,,DISEST,STATTYPE,,88,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,20.3,20.3,,,19.0,21.6,1546,616977,Overall,Overall,,,DISEST,STATTYPE,,72,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.6,77.6,,,76.9,78.3,34079,8603584,Overall,Overall,,,DISEST,STATTYPE,,80,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.5,4.5,,,4.1,5.1,592,363755,Overall,Overall,,,DISEST,STATTYPE,"(44.6613195430005, -84.71439026999968)",26,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,20.8,20.8,,,19.8,21.8,2566,416818,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.5,5.5,,,5.0,5.9,1365,86544,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.7,3.8,474,172812,Overall,Overall,,,DISEST,STATTYPE,"(34.865970280000454, -111.76381127699972)",04,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.6,5.1,218,19873,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.3,13.3,,,12.1,14.6,2402,2751201,Overall,Overall,,,DISEST,STATTYPE,"(31.827240407000488, -99.42677020599967)",48,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.7,23.7,,,22.1,25.3,1663,122623,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.8,4.4,2820,1686900,Overall,Overall,,,DISEST,STATTYPE,,84,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.3,76.3,,,74.3,78.1,3905,777649,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6DIS2,AGEADJPREV,CAT1,BO1,,
